Contrato,Unidade Gestora,Aditivo,Tipo de Contrato,Empresa,Valor,link_id,url,pdf_url_contrato,pdf_file_contrato
080/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,HERALDO A. RIBEIRO - ME,"R$ 31.065,22",1202,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1202,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1202/1530790851.pdf,1530790851.pdf
079/2018,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,DESTAQUE CONSTRUTORA EIRELI ME,"R$ 2.049.178,56",1484,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1484,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1484/1562858397.pdf,1562858397.pdf
079/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,DESTAQUE CONSTRUTORA EIRELI ME,"R$ 2.049.178,56",1201,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1201,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1201/1530806883.pdf,1530806883.pdf
078/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,COFRANZA CONSTRUTORA LTDA,"R$ 908.000,00",1200,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1200,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1200/1530747897.pdf,1530747897.pdf
078/2018,Prefeitura Municipal de Macaé,1º Aditivo,Obras e Serviços de Engenharia,COFRANZA CONSTRUTORA LTDA,"R$ 908.000,00",1483,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1483,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1483/1562711503.pdf,1562711503.pdf
077/2018,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,SERCON CONSTRUÇÕES EIRELI EPP,"R$ 316.565,60",1199,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1199,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1199/1530218752.pdf,1530218752.pdf
076/2018,Fundo Municipal de Saúde – FMS,1º Aditivo,Prestação de Serviços,GLOBAL TRADE INDÚSTRIA DE ALIMENTAÇÃO EIRELI,"R$ 9.458.309,19",1493,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1493,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1493/1564129552.pdf,1564129552.pdf
076/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,GLOBAL TRADE INDÚSTRIA DE ALIMENTAÇÃO EIRELI,"R$ 9.077.924,01",1197,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1197,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1197/1528835481.pdf,1528835481.pdf
075/2018,Fundo Municipal de Saúde – FMS,1º Aditivo,Prestação de Serviços,SOLIDAIRE SERVIÇOS E EQUIPAMENTOS MÉDICOS LTDA,"R$ 909.733,20",1487,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1487,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1487/1562982353.pdf,1562982353.pdf
075/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,SOLIDAIRE SERVIÇOS E EQUIPAMENTOS MÉDICOS LTDA,"R$ 864.999,96",1191,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1191,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1191/1527579230.pdf,1527579230.pdf
074/2018,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,L L C COMERCIO E EMPREENDIMENTOS EIRELI ME,"R$ 294.441,92",1189,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1189,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1189/1526939041.pdf,1526939041.pdf
073/2018,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,BANCO OLÉ BONSUCESSO CONSIGNADO S.A,,1300,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1300,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1300/1545912248.pdf,1545912248.pdf
073/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,BANCO OLÉ BONSUCESSO CONSIGNADO S.A,,1188,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1188,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1188/1526974888.pdf,1526974888.pdf
072/2018,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,BANCO BS2 S/A,,1301,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1301,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1301/1545905092.pdf,1545905092.pdf
072/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,BANCO BS2 S/A,,1187,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1187,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1187/1526993966.pdf,1526993966.pdf
071/2018,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,ENGE-CAMPOS CONSTRUÇÕES EIRELI,"R$ 360.385,83",1184,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1184,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1184/1530219769.pdf,1530219769.pdf
070/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,EMERSON LUIZ GABRIELLI - CT ESTRELA DA MANHÃ,"R$ 5.190,00",1186,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1186,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1186/1528530676.pdf,1528530676.pdf
069/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,SAME - SERVIÇOS DE ATUAÇÃO EM MEDICINA DE EMERGÊNCIA LTDA,"R$ 626.400,00",1182,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1182,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1182/1525542907.pdf,1525542907.pdf
068/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,BANCO ARBI S/A,,1143,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1143,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1143/1527009842.pdf,1527009842.pdf
067/2018,Fundo Municipal de Saúde – FMS,1º Aditivo,Obras e Serviços de Engenharia,ENGE-CAMPOS CONSTRUÇÕES EIRELI,"R$ 22.148,02",1460,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1460,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1460/1559682125.pdf,1559682125.pdf
067/2018,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,ENGE-CAMPOS CONSTRUÇÕES EIRELI,"R$ 380.091,32",1181,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1181,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1181/1525553504.pdf,1525553504.pdf
066/2018,Prefeitura Municipal de Macaé,Contrato Original,Obras e Serviços de Engenharia,SERCON CONSTRUÇÕES EIRELI EPP,"R$ 2.786.534,42",1180,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1180,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1180/1525562423.pdf,1525562423.pdf
066/2018,Prefeitura Municipal de Macaé,1º Aditivo,Obras e Serviços de Engenharia,SERCON CONSTRUÇÕES EIRELI EPP,"R$ 490.252,31",1467,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1467,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1467/1560882082.pdf,1560882082.pdf
066/2018,Prefeitura Municipal de Macaé,1º Termo de Apostilamento,Obras e Serviços de Engenharia,SERCON CONSTRUÇÕES EIRELI EPP,"R$ 75.740,49",1640,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1640,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1640/1578501554.pdf,1578501554.pdf
065/2018,Prefeitura Municipal de Macaé,Contrato Original,,VALBE FRANCISCO DOS SANTOS JUNIOR,"R$ 19.995,84",1176,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1176,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1176/1525481108.pdf,1525481108.pdf
064/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,WILLIAM CHAGAS COUTINHO,"R$ 19.995,84",1175,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1175,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1175/1525500542.pdf,1525500542.pdf
063/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,WELLINGTON CHAGAS COUTINHO,"R$ 19.995,84",1174,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1174,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1174/1525520556.pdf,1525520556.pdf
062/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,ROSIMAR PEREIRA MONTEIRO,"R$ 19.995,84",1173,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1173,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1173/1525492196.pdf,1525492196.pdf
061/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,RONALDO DIAS RIBEIRO,"R$ 19.995,84",1172,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1172,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1172/1525499284.pdf,1525499284.pdf
060/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,ROGERIO PEREIRA MONTEIRO,"R$ 19.995,84",1171,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1171,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1171/1525534539.pdf,1525534539.pdf
059/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,RENATO CARDOSO MEIRELES,"R$ 19.995,84",1170,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1170,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1170/1525463028.pdf,1525463028.pdf
058/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,PAULO SERGIO PEIXOTO DE MORAES,"R$ 19.995,84",1169,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1169,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1169/1525510636.pdf,1525510636.pdf
057/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,MARCELO CORREA DE LIMA,"R$ 19.995,84",1168,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1168,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1168/1525518920.pdf,1525518920.pdf
056/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,MARCELINO FRANCISCO BASTOS DOS SANTOS,"R$ 19.995,84",1167,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1167,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1167/1525472232.pdf,1525472232.pdf
055/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,LEANDRO MARCIO VICENTE MACIEL,"R$ 19.995,84",1166,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1166,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1166/1525524007.pdf,1525524007.pdf
054/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,LEAN DA SILVA LIRIO,"R$ 19.995,84",1165,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1165,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1165/1525474721.pdf,1525474721.pdf
053/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,JOSIELBER NUNES TAVARES,"R$ 19.995,84",1164,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1164,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1164/1525469232.pdf,1525469232.pdf
052/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,GEROME PEDRO RODRIGUES DA COSTA,"R$ 19.995,84",1163,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1163,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1163/1525472400.pdf,1525472400.pdf
051/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,SILVIO DA SILVA JUNIOR,"R$ 19.995,84",1162,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1162,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1162/1525498818.pdf,1525498818.pdf
050/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,EUZIMARO DA SILVA RISCADO,"R$ 19.995,84",1161,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1161,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1161/1525532732.pdf,1525532732.pdf
049/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,RICARDO PRUST DA SILVA,"R$ 19.995,84",1160,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1160,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1160/1525492081.pdf,1525492081.pdf
048/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,ELIOMAR LOPES DA SILVA,"R$ 19.995,84",1159,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1159,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1159/1525464524.pdf,1525464524.pdf
047/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,EDUARDO GONÇALVES DA SILVA,"R$ 19.995,84",1158,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1158,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1158/1525468922.pdf,1525468922.pdf
046/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,REINALDO BORGES LIRIO,"R$ 19.995,84",1157,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1157,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1157/1525469551.pdf,1525469551.pdf
045/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,EDSON RANGEL DE PAULA,"R$ 19.995,84",1156,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1156,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1156/1525499720.pdf,1525499720.pdf
044/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,PAULO CESAR PEREIRA,"R$ 19.995,84",1155,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1155,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1155/1525484659.pdf,1525484659.pdf
043/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,LEANDERSON DA SILVA LÍRIO,"R$ 19.995,84",1154,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1154,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1154/1525515296.pdf,1525515296.pdf
042/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,EDMAR MEIRELES PINTO,"R$ 19.995,84",1153,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1153,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1153/1525453561.pdf,1525453561.pdf
041/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,HERVAL CARLOS DANTES MIRANDA,"R$ 19.995,84",1152,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1152,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1152/1525467522.pdf,1525467522.pdf
040/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,CLAUDIO MAGDALENA TINOCO,"R$ 19.995,84",1151,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1151,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1151/1525512768.pdf,1525512768.pdf
039/2018,Prefeitura Municipal de Macaé,1º Termo de Apostilamento,Aquisição de Material,ELIANDRO MANHAES RISCADO,,1309,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1309,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1309/1546086562.pdf,1546086562.pdf
039/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,ELIANDRO MANHAES RISCADO,"R$ 19.995,84",1150,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1150,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1150/1525485612.pdf,1525485612.pdf
038/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,CARLOS HENRIQUE CARDOSO DE AZEVEDO,"R$ 19.995,84",1149,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1149,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1149/1525486828.pdf,1525486828.pdf
037/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,EDICLAUDIO RISCADO TINOCO,"R$ 19.995,84",1148,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1148,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1148/1525479191.pdf,1525479191.pdf
036/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,ANTONIO CARLOS BARRETO DOS SANTOS,"R$ 19.995,84",1147,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1147,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1147/1525492134.pdf,1525492134.pdf
035/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,CARLOS JOSE PEREIRA DA SILVA,"R$ 19.995,84",1146,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1146,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1146/1525521280.pdf,1525521280.pdf
034/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,ADILSON GOMES DA SILVA,"R$ 19.995,84",1145,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1145,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1145/1525528725.pdf,1525528725.pdf
033/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,ADEMILSON CALDEIRA DOS SANTOS,"R$ 19.995,84",1144,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1144,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1144/1525529239.pdf,1525529239.pdf
032/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,MAPFRE SEGUROS GERAIS S/A,"R$ 6.790,00",1179,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1179,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1179/1525507502.pdf,1525507502.pdf
031/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,MARTELL COMÉRCIO DE PRODUTOS HOSPITALARES LTDA,,1178,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1178,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1178/1525516104.pdf,1525516104.pdf
030/2018,Prefeitura Municipal de Macaé,Contrato Original,Aquisição de Material,AUTO SUTURE DO BRASIL LTDA,"R$ 1.140.000,00",1177,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1177,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1177/1525536859.pdf,1525536859.pdf
029/2018,Prefeitura Municipal de Macaé,1º Aditivo,Prestação de Serviços,E. J. I. FIEL TURISMO LTDA ME,"R$ 799.800,00",1433,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1433,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1433/1557816226.pdf,1557816226.pdf
029/2018,Prefeitura Municipal de Macaé,1º Termo de Apostilamento,Prestação de Serviços,E. J. I. FIEL TURISMO LTDA ME,"R$ 20.680,20",1573,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1573,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1573/1572506424.pdf,1572506424.pdf
029/2018,Prefeitura Municipal de Macaé,Contrato Original,Prestação de Serviços,E. J. I. FIEL TURISMO LTDA ME,"R$ 799.800,00",1137,http://sistemas.macae.rj.gov.br:84/transparencia/default/contratacoes/mostrarcontratos?id=1137,http://sistemas.macae.rj.gov.br:84/sim/midia/contrato/1137/1523969410.pdf,1523969410.pdf
